=== /Users/shashanksaxena/Downloads/Lucernex_to_PostgreSQL_Inventory_jcrew.xlsx ===
Sheets: ['Field Inventory']


##### SHEET: Field Inventory #####
Lucernex Object	Lucernex Field Name	UI Label	Lucernex Data Type	Required	Max Size	Functional Field	Definition	Extracted to PostgreSQL	PG Database	PG Table	PG Table Status	PG Column	PG Data Type	Key Role	Notes
Ownership	OwnershipID	Ownership RecID	Number		2147483647	Yes	This field contains a Base Entity System Identifier for your record. It is assigned automatically by the system, and is not editable.	Yes	lxr_drp_jcrew	ownership	Not created yet — no data	OwnershipID	VARCHAR(64) NOT NULL	Primary key	Table may not exist in the database yet. No data has ever been returned for this Lucernex object, and the loader only issues CREATE TABLE once the first row arrives. The configuration is in place, so this table and all of its columns will be created automatically as soon as data is entered in Lucernex.
Ownership	ProjectEntityID	ProjectEntityID	Entity ID		-	Yes	The ProjectEntityID is the Base Entity System Identifier for associated tasks, folders, documents, forms, and other records. It is assigned automatically by the system, and is not editable.	Yes	lxr_drp_jcrew	ownership	Not created yet — no data	ProjectEntityID	TEXT	Foreign key (ID reference)	Table may not exist in the database yet. No data has ever been returned for this Lucernex object, and the loader only issues CREATE TABLE once the first row arrives. The configuration is in place, so this table and all of its columns will be created automatically as soon as data is entered in Lucernex.
Parcel	AcquiredDate	Acquired Date	Date		01/01/1900 - 01/01/3000	No	Enter the date you acquired the parcel in this field. The acquired date is similar to a possession date.	Yes	lxr_drp_jcrew	parcel	Not created yet — no data	AcquiredDate	TEXT		Table may not exist in the database yet. No data has ever been returned for this Lucernex object, and the loader only issues CREATE TABLE once the first row arrives. The configuration is in place, so this table and all of its columns will be created automatically as soon as data is entered in Lucernex.
Parcel	ActualEndDate	Actual/Forecast Delivery Date	Date		01/01/1900 - 01/01/3000	No	If there is a milestone timeline, The max end date from all non-operating tasks. Otherwise, The end date for the entity utilizing the schedule. If there are no tasks defined yet, the system will return the Original End Date / Completion Year set for the entity.	Yes	lxr_drp_jcrew	parcel	Not created yet — no data	ActualEndDate	TEXT		Table may not exist in the database yet. No data has ever been returned for this Lucernex object, and the loader only issues CREATE TABLE once the first row arrives. The configuration is in place, so this table and all of its columns will be created automatically as soon as data is entered in Lucernex.
Parcel	ActualRevenueWeeks	Revenue Weeks	Number		2147483647	No	This is a default field that is not used for parcels.	Yes	lxr_drp_jcrew	parcel	Not created yet — no data	ActualRevenueWeeks	TEXT		Table may not exist in the database yet. No data has ever been returned for this Lucernex object, and the loader only issues CREATE TABLE once the first row arrives. The configuration is in place, so this table and all of its columns will be created automatically as soon as data is entered in Lucernex.
Parcel	ActualStartDate	Forecast/Actual Start Date	Date		01/01/1900 - 01/01/3000	No	The start date for the schedule associated with your entity. If there are no tasks defined in your schedule, The Original End Date / Completion Year set for the entity.	Yes	lxr_drp_jcrew	parcel	Not created yet — no data	ActualStartDate	TEXT		Table may not exist in the database yet. No data has ever been returned for this Lucernex object, and the loader only issues CREATE TABLE once the first row arrives. The configuration is in place, so this table and all of its columns will be created automatically as soon as data is entered in Lucernex.
Parcel	BOMapClientRecordID	Parcel ClientID	Text	Required	256	Yes	The ClientID field is a free form text field that can be used when importing data to uniquely look up a record for update. This record identifier can either be system-generated or defined by the user upon the initial import of record data. The ClientID has the database name "BOMapClientRecordID".	Yes	lxr_drp_jcrew	parcel	Not created yet — no data	BOMapClientRecordID	TEXT	Client identifier	Table may not exist in the database yet. No data has ever been returned for this Lucernex object, and the loader only issues CREATE TABLE once the first row arrives. The configuration is in place, so this table and all of its columns will be created automatically as soon as data is entered in Lucernex.
Parcel	BaseProvider	System of Record	Text		100	Yes	This field is used to fetch a record value from another Accruent software.	Yes	lxr_drp_jcrew	parcel	Not created yet — no data	BaseProvider	TEXT		Table may not exist in the database yet. No data has ever been returned for this Lucernex object, and the loader only issues CREATE TABLE once the first row arrives. The configuration is in place, so this table and all of its columns will be created automatically as soon as data is entered in Lucernex.
Parcel	BaselineEndDate	Baseline Delivery Date	Date		01/01/1900 - 01/01/3000	No	The baseline end date for the entity utilizing the schedules. If there is a milestone timeline the system uses the max end date from all non-operating tasks, otherwise it uses the max end date from the schedule.	Yes	lxr_drp_jcrew	parcel	Not created yet — no data	BaselineEndDate	TEXT		Table may not exist in the database yet. No data has ever been returned for this Lucernex object, and the loader only issues CREATE TABLE once the first row arrives. The configuration is in place, so this table and all of its columns will be created automatically as soon as data is entered in Lucernex.
Parcel	Block	Block	Text		20	No	If your parcel has a block identifier this is commonly for parcels in urban areas enter the block identifier in this field.	Yes	lxr_drp_jcrew	parcel	Not created yet — no data	Block	TEXT		Table may not exist in the database yet. No data has ever been returned for this Lucernex object, and the loader only issues CREATE TABLE once the first row arrives. The configuration is in place, so this table and all of its columns will be created automatically as soon as data is entered in Lucernex.
Parcel	BudgetTemplateID	Budget Template ID	Template ID		-	Yes	If there is a budget template associated with this entity, The foreign key of the budget template.	Yes	lxr_drp_jcrew	parcel	Not created yet — no data	BudgetTemplateID	TEXT	Foreign key (ID reference)	Table may not exist in the database yet. No data has ever been returned for this Lucernex object, and the loader only issues CREATE TABLE once the first row arrives. The configuration is in place, so this table and all of its columns will be created automatically as soon as data is entered in Lucernex.
